id,label
5797,0
5798,1
5799,0
5800,1
5801,1
5802,0
5803,0
5804,1
5805,1
5806,0
5807,1
5808,0
5809,0
5810,1
5811,1
5812,1
5813,0
5814,1
5815,0
5816,0
5817,1
5818,0
5819,0
5820,0
5821,0
5822,0
5823,0
5824,1
5825,1
5826,1
5827,1
5828,0
5829,1
5830,1
5831,1
5832,0
5833,0
5834,0
5835,0
5836,0
5837,1
5838,0
5839,0
5840,0
5841,1
5842,0
5843,0
5844,1
5845,0
5846,1
5847,1
5848,1
5849,0
5850,0
5851,1
5852,0
5853,1
5854,0
5855,0
5856,1
5857,0
5858,0
5859,1
5860,1
5861,1
5862,1
5863,0
5864,1
5865,1
5866,0
5867,0
5868,0
5869,0
5870,1
5871,0
5872,1
5873,1
5874,1
5875,1
5876,0
5877,1
5878,0
5879,1
5880,0
5881,1
5882,0
5883,1
5884,0
5885,1
5886,1
5887,0
5888,0
5889,1
5890,1
5891,1
5892,0
5893,0
5894,0
5895,0
5896,1
5897,0
5898,0
5899,0
5900,1
5901,1
5902,0
5903,1
5904,0
5905,1
5906,1
5907,0
5908,1
5909,0
5910,1
5911,0
5912,0
5913,0
5914,0
5915,0
5916,1
5917,0
5918,0
5919,1
5920,0
5921,0
5922,1
5923,1
5924,0
5925,0
5926,0
5927,0
5928,0
5929,1
5930,1
5931,1
5932,0
5933,1
5934,0
5935,1
5936,0
5937,1
5938,0
5939,1
5940,1
5941,0
5942,1
5943,0
5944,0
5945,1
5946,0
5947,0
5948,0
5949,0
5950,0
5951,1
5952,0
5953,1
5954,0
5955,1
5956,1
5957,1
5958,1
5959,1
5960,0
5961,1
5962,1
5963,1
5964,0
5965,0
5966,1
5967,1
5968,0
5969,0
5970,0
5971,0
5972,0
5973,0
5974,1
5975,0
5976,1
5977,1
5978,0
5979,1
5980,1
5981,0
5982,1
5983,1
5984,1
5985,0
5986,0
5987,0
5988,0
5989,1
5990,1
5991,1
5992,1
5993,1
5994,0
5995,1
5996,0
5997,0
5998,0
5999,1
6000,1
6001,0
6002,0
6003,0
6004,0
6005,0
6006,0
6007,1
6008,1
6009,1
6010,1
6011,1
6012,0
6013,0
6014,0
6015,1
6016,1
6017,1
6018,1
6019,0
6020,1
6021,0
6022,0
6023,1
6024,1
6025,0
6026,1
6027,0
6028,1
6029,0
6030,0
6031,0
6032,0
6033,1
6034,1
6035,0
6036,0
6037,0
6038,1
6039,1
6040,0
6041,1
6042,0
6043,0
6044,1
6045,1
6046,1
6047,1
6048,0
6049,1
6050,1
6051,0
6052,1
6053,1
6054,1
6055,0
6056,1
6057,1
6058,1
6059,1
6060,0
6061,1
6062,1
6063,0
6064,0
6065,0
6066,1
6067,1
6068,1
6069,0
6070,1
6071,0
6072,1
6073,1
6074,0
6075,1
6076,1
6077,0
6078,1
6079,1
6080,0
6081,0
6082,1
6083,1
6084,0
6085,0
6086,1
6087,1
6088,0
6089,1
6090,1
6091,1
6092,0
6093,0
6094,0
6095,0
6096,1
6097,0
6098,1
6099,1
6100,1
6101,1
6102,0
6103,1
6104,1
6105,0
6106,1
6107,0
6108,0
6109,1
6110,1
6111,0
6112,1
6113,1
6114,1
6115,0
6116,1
6117,1
6118,0
6119,1
6120,1
6121,1
6122,0
6123,1
6124,0
6125,0
6126,0
6127,1
6128,0
6129,0
6130,1
6131,1
6132,0
6133,1
6134,0
6135,1
6136,0
6137,1
6138,1
6139,1
6140,1
6141,1
6142,0
6143,1
6144,1
6145,1
6146,0
6147,1
6148,1
6149,0
6150,1
6151,1
6152,1
6153,1
6154,1
6155,1
6156,1
6157,1
6158,0
6159,0
6160,0
6161,1
6162,1
6163,1
6164,0
6165,0
6166,1
6167,0
6168,0
6169,0
6170,0
6171,1
6172,0
6173,0
6174,0
6175,0
6176,0
6177,0
6178,0
6179,0
6180,1
6181,1
6182,0
6183,0
6184,1
6185,1
6186,0
6187,1
6188,0
6189,0
6190,0
6191,1
6192,0
6193,0
6194,0
6195,0
6196,1
6197,0
6198,1
6199,0
6200,1
6201,0
6202,0
6203,1
6204,1
6205,1
6206,0
6207,0
6208,1
6209,0
6210,0
6211,1
6212,0
6213,1
6214,1
6215,1
6216,1
6217,0
6218,1
6219,0
6220,0
6221,0
6222,0
6223,0
6224,0
6225,0
6226,1
6227,0
6228,1
6229,0
6230,1
6231,0
6232,0
6233,0
6234,0
6235,1
6236,0
6237,0
6238,0
6239,0
6240,1
6241,0
6242,0
6243,0
6244,0
6245,1
6246,0
6247,1
6248,0
6249,1
6250,1
6251,0
6252,1
6253,1
6254,0
6255,0
6256,0
6257,0
6258,0
6259,1
6260,1
6261,0
6262,0
6263,1
6264,0
6265,1
6266,0
6267,1
6268,1
6269,0
6270,0
6271,0
6272,0
6273,1
6274,1
6275,1
6276,1
6277,0
6278,0
6279,0
6280,1
6281,0
6282,1
6283,1
6284,1
6285,0
6286,0
6287,0
6288,0
6289,0
6290,1
6291,1
6292,0
6293,1
6294,1
6295,1
6296,1
6297,1
6298,0
6299,0
6300,0
6301,1
6302,1
6303,1
6304,0
6305,0
6306,0
6307,1
6308,1
6309,1
6310,1
6311,0
6312,1
6313,0
6314,1
6315,1
6316,0
6317,1
6318,0
6319,0
6320,0
6321,1
6322,1
6323,0
6324,1
6325,0
6326,1
6327,0
6328,0
6329,0
6330,0
6331,1
6332,0
6333,1
6334,1
6335,0
6336,1
6337,1
6338,0
6339,1
6340,0
6341,0
6342,1
6343,1
6344,0
6345,1
6346,0
6347,1
6348,0
6349,0
6350,0
6351,0
6352,1
6353,1
6354,1
6355,0
6356,0
6357,1
6358,0
6359,0
6360,1
6361,1
6362,0
6363,1
6364,1
6365,1
6366,1
6367,1
6368,1
6369,0
6370,0
6371,0
6372,1
6373,1
6374,1
6375,1
6376,0
6377,1
6378,1
6379,1
6380,0
6381,1
6382,0
6383,0
6384,0
6385,1
6386,1
6387,1
6388,1
6389,1
6390,0
6391,0
6392,0
6393,0
6394,1
6395,1
6396,0
6397,0
6398,1
6399,0
6400,0
6401,1
6402,1
6403,0
6404,1
6405,0
6406,0
6407,1
6408,0
6409,0
6410,1
6411,0
6412,1
6413,0
6414,1
6415,1
6416,0
6417,0
6418,1
6419,1
6420,0
6421,1
6422,0
6423,1
6424,1
6425,0
6426,1
6427,0
6428,0
6429,0
6430,1
6431,1
6432,1
6433,0
6434,1
6435,1
6436,0
6437,0
6438,0
6439,0
6440,0
6441,1
6442,0
6443,1
6444,0
6445,1
6446,0
6447,1
6448,1
6449,0
6450,1
6451,1
6452,0
6453,0
6454,1
6455,0
6456,1
6457,1
6458,1
6459,0
6460,1
6461,0
6462,1
6463,1
6464,0
6465,0
6466,1
6467,0
6468,0
6469,1
6470,0
6471,0
6472,0
6473,0
6474,1
6475,0
6476,1
6477,0
6478,1
6479,1
6480,0
6481,0
6482,1
6483,0
6484,0
6485,0
6486,0
6487,1
6488,1
6489,0
6490,0
6491,0
6492,0
6493,0
6494,0
6495,0
6496,1
6497,1
6498,0
6499,1
6500,0
6501,0
6502,0
6503,0
6504,1
6505,0
6506,1
6507,0
6508,0
6509,0
6510,1
6511,1
6512,0
6513,0
6514,0
6515,1
6516,0
6517,0
6518,0
6519,0
6520,0
6521,1
6522,1
6523,0
6524,1
6525,1
6526,1
6527,0
6528,1
6529,0
6530,1
6531,0
6532,1
6533,0
6534,0
6535,1
6536,0
6537,1
6538,1
6539,0
6540,1
6541,0
6542,1
6543,1
6544,1
6545,1
6546,0
6547,1
6548,0
6549,0
6550,0
6551,0
6552,0
6553,1
6554,0
6555,1
6556,0
6557,0
6558,0
6559,1
6560,1
6561,0
6562,0
6563,0
6564,1
6565,0
6566,0
6567,0
6568,1
6569,0
6570,0
6571,0
6572,1
6573,1
6574,0
6575,0
6576,1
6577,0
6578,1
6579,1
6580,0
6581,0
6582,1
6583,0
6584,1
6585,1
6586,0
6587,1
6588,1
6589,1
6590,1
6591,0
6592,0
6593,0
6594,0
6595,1
6596,0
6597,0
6598,1
6599,0
6600,0
6601,1
6602,1
6603,1
6604,1
6605,1
6606,0
6607,0
6608,0
6609,1
6610,0
6611,1
6612,1
6613,1
6614,1
6615,1
6616,0
6617,1
6618,1
6619,0
6620,0
6621,0
6622,0
6623,1
6624,0
6625,0
6626,1
6627,0
6628,1
6629,0
6630,0
6631,1
6632,1
6633,1
6634,1
6635,1
6636,1
6637,1
6638,1
6639,0
6640,0
6641,1
6642,0
6643,1
6644,1
6645,1
6646,0
6647,1
6648,1
6649,1
6650,1
6651,0
6652,0
6653,0
6654,0
6655,0
6656,0
6657,1
6658,1
6659,1
6660,1
6661,1
6662,0
6663,1
6664,1
6665,1
6666,0
6667,0
6668,1
6669,1
6670,0
6671,1
6672,1
6673,1
6674,0
6675,1
6676,0
6677,1
6678,1
6679,1
6680,0
6681,0
6682,0
6683,1
6684,0
6685,0
6686,0
6687,0
6688,1
6689,1
6690,0
6691,1
6692,0
6693,0
6694,1
6695,1
6696,1
6697,0
6698,1
6699,1
6700,0
6701,1
6702,1
6703,1
6704,0
6705,0
6706,0
6707,0
6708,1
6709,0
6710,0
6711,1
6712,0
6713,1
6714,0
6715,1
6716,1
6717,0
6718,0
6719,1
6720,0
6721,1
6722,0
6723,0
6724,1
6725,1
6726,0
6727,0
6728,1
6729,1
6730,1
6731,1
6732,0
6733,1
6734,1
6735,0
6736,1
6737,0
6738,0
6739,0
6740,1
6741,0
6742,0
6743,1
6744,0
6745,0
6746,1
6747,1
6748,0
6749,0
6750,1
6751,1
6752,0
6753,0
6754,1
6755,0
6756,1
6757,0
6758,1
6759,1
6760,1
6761,0
6762,1
6763,0
6764,1
6765,1
6766,1
6767,0
6768,0
6769,1
6770,0
6771,0
6772,1
6773,0
6774,0
6775,0
6776,1
6777,1
6778,1
6779,0
6780,0
6781,1
6782,0
6783,0
6784,0
6785,0
6786,0
6787,0
6788,0
6789,1
6790,1
6791,1
6792,1
6793,0
6794,1
6795,0
6796,1
6797,1
6798,0
6799,0
6800,1
6801,0
6802,0
6803,0
6804,0
6805,0
6806,1
6807,0
6808,1
6809,0
6810,1
6811,1
6812,1
6813,1
6814,0
6815,0
6816,0
6817,1
6818,0
6819,0
6820,1
6821,1
6822,1
6823,0
6824,1
6825,0
6826,0
6827,1
6828,1
6829,1
6830,1
6831,1
6832,0
6833,1
6834,1
6835,0
6836,1
6837,1
6838,1
6839,1
6840,0
6841,0
6842,1
6843,0
6844,0
6845,0
6846,1
6847,1
6848,1
6849,1
6850,0
6851,0
6852,0
6853,0
6854,1
6855,1
6856,1
6857,0
6858,1
6859,1
6860,1
6861,0
6862,1
6863,0
6864,0
6865,1
6866,1
6867,1
6868,1
6869,1
6870,0
6871,0
6872,1
6873,1
6874,1
6875,1
6876,0
6877,1
6878,1
6879,1
6880,1
6881,0
6882,1
6883,0
6884,1
6885,1
6886,1
6887,0
6888,0
6889,0
6890,1
6891,1
6892,1
6893,1
6894,1
6895,0
6896,1
6897,1
6898,1
6899,0
6900,0
6901,0
6902,1
6903,1
6904,1
6905,1
6906,1
6907,0
6908,0
6909,1
6910,1
6911,1
6912,0
6913,1
6914,1
6915,0
6916,1
6917,0
6918,1
6919,1
6920,0
6921,1
6922,1
6923,0
6924,0
6925,1
6926,1
6927,0
6928,1
6929,1
6930,0
6931,1
6932,1
6933,0
6934,1
6935,0
6936,1
6937,1
6938,1
6939,1
6940,0
6941,0
6942,1
6943,1
6944,1
6945,1
6946,1
6947,0
6948,0
6949,0
6950,1
6951,1
6952,0
6953,1
6954,0
6955,0
6956,1
6957,1
6958,0
6959,1
6960,0
6961,0
6962,0
6963,1
6964,1
6965,1
6966,1
6967,0
6968,1
6969,0
6970,1
6971,1
6972,1
6973,1
6974,1
6975,1
6976,0
6977,0
6978,1
6979,1
6980,0
6981,0
6982,1
6983,1
6984,0
6985,0
6986,1
6987,0
6988,0
6989,1
6990,0
6991,0
6992,0
6993,0
6994,1
6995,1
6996,0
6997,0
6998,0
6999,0
7000,0
7001,1
7002,1
7003,0
7004,0
7005,1
7006,1
7007,1
7008,0
7009,1
7010,1
7011,1
7012,1
7013,0
7014,1
7015,1
7016,1
7017,1
7018,1
7019,0
7020,0
7021,0
7022,0
7023,1
7024,1
7025,1
7026,1
7027,0
7028,0
7029,0
7030,1
7031,0
7032,0
7033,0
7034,0
7035,1
7036,0
7037,0
7038,1
7039,0
7040,1
7041,0
7042,0
7043,1
7044,1
7045,0
7046,1
7047,0
7048,1
7049,0
7050,0
7051,0
7052,1
7053,1
7054,0
7055,0
7056,1
7057,0
7058,1
7059,0
7060,1
7061,1
7062,1
7063,0
7064,0
7065,1
7066,0
7067,0
7068,0
7069,0
7070,1
7071,0
7072,1
7073,1
7074,1
7075,0
7076,1
7077,1
7078,0
7079,1
7080,0
7081,1
7082,0
7083,0
7084,1
7085,1
7086,0
7087,1
7088,1
7089,0
7090,0
7091,1
7092,1
7093,1
7094,0
7095,0
7096,0
7097,0
7098,1
7099,0
7100,1
7101,1
7102,1
7103,0
7104,0
7105,1
7106,1
7107,1
7108,1
7109,1
7110,1
7111,0
7112,1
7113,0
7114,1
7115,1
7116,0
7117,0
7118,1
7119,0
7120,0
7121,1
7122,0
7123,1
7124,1
7125,1
7126,0
7127,1
7128,0
7129,0
7130,1
7131,0
7132,0
7133,0
7134,1
7135,0
7136,1
7137,0
7138,0
7139,1
7140,1
7141,1
7142,1
7143,1
7144,1
7145,1
7146,1
7147,0
7148,1
7149,1
7150,0
7151,1
7152,1
7153,0
7154,0
7155,1
7156,1
7157,0
7158,1
7159,1
7160,0
7161,1
7162,1
7163,1
7164,1
7165,1
7166,0
7167,0
7168,0
7169,1
7170,0
7171,1
7172,0
7173,0
7174,1
7175,1
7176,0
7177,1
7178,1
7179,1
7180,0
7181,0
7182,0
7183,0
7184,1
7185,0
7186,1
7187,1
7188,0
7189,0
7190,0
7191,0
7192,1
7193,1
7194,1
7195,1
7196,1
7197,0
7198,1
7199,0
7200,1
7201,0
7202,0
7203,0
7204,1
7205,0
7206,0
7207,1
7208,1
7209,0
7210,0
7211,1
7212,1
7213,1
7214,1
7215,0
7216,0
7217,1
7218,0
7219,0
7220,0
7221,1
7222,1
7223,1
7224,0
7225,0
7226,1
7227,1
7228,0
7229,1
7230,0
7231,0
7232,1
7233,1
7234,1
7235,1
7236,0
7237,1
7238,1
7239,1
7240,0
7241,0
7242,1
7243,1
7244,0
7245,1
7246,0
7247,1
7248,0
7249,1
7250,0
7251,0
7252,1
7253,0
7254,0
7255,1
7256,0
7257,0
7258,1
7259,0
7260,0
7261,0
7262,0
7263,0
7264,1
7265,0
7266,0
7267,0
7268,1
7269,0
7270,0
7271,1
7272,0
7273,0
7274,1
7275,1
7276,1
7277,0
7278,1
7279,0
7280,1
7281,1
7282,0
7283,1
7284,1
7285,0
7286,0
7287,0
7288,0
7289,1
7290,0
7291,0
7292,1
7293,0
7294,1
7295,0
7296,0
7297,1
7298,0
7299,1
7300,0
7301,1
7302,0
7303,0
7304,1
7305,1
7306,1
7307,1
7308,0
7309,1
7310,1
7311,1
7312,1
7313,1
7314,1
7315,0
7316,0
7317,0
7318,0
7319,1
7320,0
7321,1
7322,0
7323,1
7324,1
7325,1
7326,0
7327,1
7328,0
7329,1
7330,1
7331,0
7332,1
7333,1
7334,1
7335,0
7336,1
7337,1
7338,1
7339,1
7340,1
7341,1
7342,0
7343,0
7344,0
7345,1
7346,1
7347,0
7348,1
7349,0
7350,0
7351,1
7352,1
7353,1
7354,0
7355,1
7356,0
7357,1
7358,0
7359,0
7360,0
7361,0
7362,0
7363,0
7364,0
7365,0
7366,0
7367,1
7368,0
7369,1
7370,1
7371,0
7372,1
7373,0
7374,0
7375,1
7376,1
7377,0
7378,0
7379,1
7380,1
7381,1
7382,0
7383,0
7384,1
7385,0
7386,1
7387,0
7388,1
7389,0
7390,1
7391,0
7392,1
7393,0
7394,1
7395,0
7396,1
7397,1
7398,0
7399,1
7400,0
7401,1
7402,1
7403,1
7404,0
7405,1
7406,0
7407,1
7408,0
7409,0
7410,0
7411,0
7412,1
7413,1
7414,0
7415,0
7416,1
7417,1
7418,1
7419,1
7420,1
7421,0
7422,1
7423,0
7424,1
7425,0
7426,1
7427,1
7428,1
7429,1
7430,1
7431,1
7432,0
7433,0
7434,0
7435,0
7436,1
7437,1
7438,0
7439,0
7440,1
7441,0
7442,0
7443,1
7444,0
7445,0
7446,0
7447,0
7448,1
7449,1
7450,1
7451,1
7452,0
7453,1
7454,1
7455,0
7456,1
7457,1
7458,0
7459,0
7460,0
7461,0
7462,0
7463,0
7464,1
7465,0
7466,1
7467,0
7468,1
7469,1
7470,1
7471,0
7472,1
7473,1
7474,1
7475,1
7476,0
7477,1
7478,1
7479,0
7480,0
7481,1
7482,1
7483,1
7484,1
7485,1
7486,1
7487,0
7488,0
7489,1
7490,0
7491,0
7492,0
7493,0
7494,0
7495,0
7496,0
7497,0
7498,0
7499,1
7500,0
7501,1
7502,1
7503,0
7504,1
7505,0
7506,1
7507,1
7508,0
7509,1
7510,0
7511,1
7512,0
7513,0
7514,0
7515,0
7516,1
7517,0
7518,1
7519,0
7520,0
7521,1
7522,0
7523,1
7524,1
7525,0
7526,0
7527,1
7528,1
7529,1
7530,0
7531,1
7532,0
7533,1
7534,0
7535,0
7536,1
7537,1
7538,1
7539,1
7540,0
7541,1
7542,0
7543,0
7544,0
7545,0
7546,0
7547,1
7548,0
7549,1
7550,1
7551,1
7552,1
7553,0
7554,1
7555,1
7556,0
7557,1
7558,1
7559,0
7560,1
7561,0
7562,0
7563,1
7564,0
7565,0
7566,0
7567,0
7568,1
7569,1
7570,0
7571,1
7572,1
7573,0
7574,0
7575,0
7576,1
7577,1
7578,0
7579,0
7580,0
7581,1
7582,0
7583,0
7584,1
7585,0
7586,0
7587,0
7588,0
7589,1
7590,1
7591,0
7592,1
7593,1
7594,0
7595,0
7596,1
7597,1
7598,1
7599,0
7600,1
7601,0
7602,1
7603,1
7604,0
7605,0
7606,1
7607,0
7608,1
7609,0
7610,1
7611,0
7612,0
7613,0
7614,0
7615,1
7616,1
7617,1
7618,1
7619,1
7620,1
7621,1
7622,0
7623,1
7624,1
7625,0
7626,0
7627,0
7628,0
7629,0
7630,0
7631,1
7632,1
7633,0
7634,1
7635,0
7636,1
7637,0
7638,1
7639,0
7640,0
7641,1
7642,0
7643,1
7644,1
7645,0
7646,1
7647,1
7648,0
7649,1
7650,0
7651,1
7652,0
7653,1
7654,1
7655,1
7656,1
7657,0
7658,1
7659,0
7660,1
7661,1
7662,0
7663,0
7664,1
7665,1
7666,0
7667,1
7668,1
7669,0
7670,1
7671,1
7672,1
7673,0
7674,1
7675,1
7676,0
7677,0
7678,0
7679,0
7680,0
7681,1
7682,0
7683,1
7684,0
7685,0
7686,0
7687,0
7688,0
7689,1
7690,0
7691,0
7692,1
7693,1
7694,0
7695,0
7696,1
7697,1
7698,0
7699,0
7700,0
7701,0
7702,0
7703,1
7704,0
7705,1
7706,1
7707,1
7708,1
7709,0
7710,1
7711,0
7712,1
7713,1
7714,1
7715,0
7716,0
7717,0
7718,1
7719,0
7720,0
7721,1
7722,0
7723,0
7724,0
7725,1
7726,0
7727,1
7728,0
7729,1
7730,1
7731,1
7732,0
7733,0
7734,1
7735,0
7736,0
7737,1
7738,0
7739,1
7740,1
7741,1
7742,1
7743,1
7744,1
7745,0
7746,1
7747,1
7748,1
7749,0
7750,0
7751,0
7752,1
7753,1
7754,1
7755,0
7756,1
7757,1
7758,0
7759,0
7760,0
7761,1
7762,1
7763,1
7764,1
7765,0
7766,0
7767,1
7768,0
7769,1
7770,1
7771,0
7772,1
7773,1
7774,1
7775,0
7776,1
7777,0
7778,1
7779,0
7780,1
7781,0
7782,1
7783,0
7784,0
7785,1
7786,1
7787,1
7788,1
7789,0
7790,1
7791,0
7792,1
7793,0
7794,1
7795,0
7796,0
7797,1
7798,1
7799,0
7800,1
7801,0
7802,0
7803,1
7804,1
7805,0
7806,0
7807,1
7808,1
7809,1
7810,0
7811,1
7812,0
7813,1
7814,1
7815,1
7816,1
7817,0
7818,1
7819,0
7820,0
7821,0
7822,0
7823,1
7824,0
7825,0
7826,1
7827,0
7828,1
7829,1
7830,0
7831,0
7832,0
7833,0
7834,1
7835,0
7836,1
7837,1
7838,0
7839,1
7840,1
7841,1
7842,0
7843,1
7844,0
7845,1
7846,0
7847,1
7848,0
7849,1
7850,1
7851,0
7852,1
7853,0
7854,0
7855,1
7856,1
7857,1
7858,0
7859,1
7860,0
7861,0
7862,1
7863,0
7864,1
7865,0
7866,1
7867,0
7868,0
7869,0
7870,1
7871,1
7872,0
7873,1
7874,0
7875,0
7876,1
7877,0
7878,0
7879,1
7880,0
7881,1
7882,1
7883,1
7884,0
7885,1
7886,0
7887,1
7888,1
7889,0
7890,0
7891,1
7892,1
7893,1
7894,1
7895,1
7896,0
7897,0
7898,0
7899,0
7900,0
7901,1
7902,0
7903,0
7904,1
7905,1
7906,1
7907,0
7908,1
7909,0
7910,1
7911,1
7912,0
7913,0
7914,1
7915,1
7916,0
7917,0
7918,1
7919,1
7920,0
7921,1
7922,1
7923,0
7924,0
7925,1
7926,1
7927,0
7928,0
7929,1
7930,0
7931,1
7932,1
7933,0
7934,0
7935,0
7936,1
7937,1
7938,0
7939,0
7940,0
7941,1
7942,1
7943,1
7944,1
7945,0
7946,0
7947,0
7948,0
7949,0
7950,1
7951,0
7952,1
7953,1
7954,1
7955,0
7956,1
7957,0
7958,0
7959,0
7960,0
7961,1
7962,0
7963,0
7964,0
7965,0
7966,1
7967,1
7968,0
7969,1
7970,0
7971,1
7972,0
7973,1
7974,1
7975,1
7976,1
7977,0
7978,0
7979,0
7980,1
7981,1
7982,0
7983,1
7984,0
7985,1
7986,1
7987,1
7988,0
7989,0
7990,1
7991,1
7992,0
7993,0
7994,1
7995,0
7996,0
7997,1
7998,0
7999,0
8000,1
8001,1
8002,1
8003,1
8004,0
8005,0
8006,1
8007,1
8008,0
8009,1
8010,1
8011,0
8012,0
8013,0
8014,1
8015,1
8016,0
8017,1
8018,1
8019,0
8020,1
8021,1
8022,1
8023,1
8024,0
8025,1
8026,0
8027,0
8028,0
8029,0
8030,1
8031,1
8032,0
8033,1
8034,1
8035,0
8036,1
8037,0
8038,0
8039,0
8040,1
8041,0
8042,1
8043,1
8044,1
8045,0
8046,0
8047,0
8048,1
8049,0
8050,1
8051,0
8052,0
8053,0
8054,1
8055,1
8056,0
8057,0
8058,1
8059,0
8060,0
8061,0
8062,1
8063,0
8064,1
8065,1
8066,1
8067,0
8068,1
8069,0
8070,0
8071,1
8072,1
8073,1
8074,1
8075,0
8076,0
8077,0
8078,1
8079,1
8080,1
8081,0
8082,0
8083,0
8084,0
8085,1
8086,1
8087,0
8088,1
8089,1
8090,1
8091,1
8092,1
8093,1
8094,1
8095,0
8096,1
8097,1
8098,1
8099,1
8100,1
8101,1
8102,1
8103,0
8104,0
8105,1
8106,0
8107,1
8108,1
8109,0
8110,1
8111,1
8112,1
8113,0
8114,1
8115,1
8116,0
8117,0
8118,0
8119,1
8120,1
8121,0
8122,1
8123,1
8124,0
8125,1
8126,0
8127,1
8128,0
8129,0
8130,1
8131,1
8132,0
8133,0
8134,1
8135,0
8136,1
8137,0
8138,0
8139,1
8140,0
8141,1
8142,0
8143,0
8144,0
8145,1
8146,0
8147,1
8148,0
8149,0
8150,1
8151,1
8152,0
8153,1
8154,1
8155,0
8156,1
8157,0
8158,0
8159,0
8160,0
8161,1
8162,1
8163,0
8164,1
8165,1
8166,0
8167,1
8168,1
8169,0
8170,0
8171,1
8172,0
8173,1
8174,0
8175,1
8176,1
8177,0
8178,1
8179,1
8180,0
8181,1
8182,1
8183,1
8184,0
8185,0
8186,0
8187,0
8188,1
8189,0
8190,1
8191,0
8192,1
8193,1
8194,1
8195,1
8196,0
8197,1
8198,0
8199,1
8200,0
8201,1
8202,1
8203,1
8204,1
8205,0
8206,0
8207,1
8208,0
8209,0
8210,0
8211,0
8212,1
8213,0
8214,0
8215,1
8216,1
8217,0
8218,1
8219,1
8220,0
8221,1
8222,1
8223,0
8224,1
8225,1
8226,1
8227,0
8228,1
8229,0
8230,1
8231,1
8232,1
8233,1
8234,0
8235,0
8236,0
8237,0
8238,0
8239,1
8240,0
8241,0
8242,0
8243,0
8244,1
8245,1
8246,0
8247,0
8248,1
8249,1
8250,1
8251,1
8252,1
8253,1
8254,0
8255,1
8256,0
8257,0
8258,1
8259,1
8260,1
8261,0
8262,0
8263,1
8264,1
8265,1
8266,1
8267,1
8268,1
8269,0
8270,0
8271,0
8272,1
8273,0
8274,1
8275,1
8276,0
8277,0
8278,0
8279,1
8280,0
8281,1
8282,0
8283,1
8284,1
8285,0
8286,1
8287,1
8288,1
8289,0
8290,1
8291,0
8292,0
8293,1
8294,1
8295,1
8296,1
8297,1
8298,0
8299,1
8300,1
8301,0
8302,1
8303,1
8304,0
8305,1
8306,1
8307,1
8308,1
8309,1
8310,1
8311,0
8312,1
8313,1
8314,1
8315,1
8316,1
8317,0
8318,1
8319,1
8320,1
8321,0
8322,0
8323,1
8324,1
8325,0
8326,1
8327,0
8328,1
8329,1
8330,0
8331,1
8332,0
8333,0
8334,1
8335,1
8336,1
8337,1
8338,1
8339,0
8340,1
8341,1
8342,1
8343,0
8344,0
8345,1
8346,0
8347,0
8348,1
8349,1
8350,0
8351,1
8352,0
8353,1
8354,1
8355,0
8356,1
8357,1
8358,1
8359,0
8360,1
8361,1
8362,1
8363,1
8364,1
8365,1
8366,1
8367,1
8368,0
8369,0
8370,1
8371,1
8372,0
8373,1
8374,1
8375,1
8376,0
8377,0
8378,1
8379,1
8380,0
8381,1
8382,1
8383,0
8384,0
8385,0
8386,1
8387,0
8388,1
8389,0
8390,1
8391,1
8392,0
8393,1
8394,0
8395,1
8396,1
8397,1
8398,0
8399,0
8400,0
8401,1
8402,0
8403,0
8404,0
8405,1
8406,1
8407,0
8408,0
8409,0
8410,0
8411,1
8412,1
8413,0
8414,0
8415,1
8416,0
8417,0
8418,1
8419,0
8420,1
8421,0
8422,1
8423,1
8424,1
8425,1
8426,1
8427,0
8428,1
8429,0
8430,0
8431,1
8432,0
8433,1
8434,0
8435,0
8436,1
8437,1
8438,1
8439,1
8440,0
8441,1
8442,0
8443,1
8444,0
8445,1
8446,1
8447,0
8448,1
8449,1
8450,1
8451,0
8452,0
8453,1
8454,1
8455,0
8456,0
8457,0
8458,0
8459,1
8460,1
8461,1
8462,0
8463,0
8464,1
8465,1
8466,1
8467,1
8468,1
8469,1
8470,1
8471,1
8472,0
8473,1
8474,0
8475,0
8476,1
8477,1
8478,0
8479,1
8480,1
8481,0
8482,1
8483,1
8484,0
8485,0
8486,0
8487,1
8488,0
8489,1
8490,1
8491,1
8492,0
8493,1
8494,0
8495,0
8496,0
8497,1
8498,0
8499,0
